word,freq
braconnier,"2,03"
braconniers,"0,61"
braguette,"5,95"
brailla,"1,42"
braillait,"1,96"
braillant,"1,96"
braillarde,"0,14"
braillardes,"0,07"
braillards,"1,76"
braille,"4,32"
brailler,"3,18"
braise,"5,95"
braises,"6,42"
brancard,"3,11"
brancardiers,"3,38"
brancards,"4,19"
branchages,"3,65"
branchai,"0,14"
branchais,"0,07"
branche,"27,9"
branchee,"1,22"
brancher,"1,55"
branches,"62,85"
branchettes,"1,76"
brandi,"2,16"
brandir,"1,42"
brandirait,"0,07"
brandissait,"3,18"
brandissant,"5,54"
brandit,"5,34"
brandy,"0,14"
braqua,"0,54"
braquage,"1,22"
braquai,"0,14"
braquait,"1,28"
braquant,"1,01"
braque,"5,48"
braquee,"1,08"
braquer,"2,97"
braques,"2,51"
braqueur,"0,54"
braqueurs,"0,47"
bras,"487,97"
brasero,"1,15"
braseros,"0,68"
brasier,"5,81"
brassard,"3,92"
brassards,"1,01"
brassee,"2,3"
brassees,"1,56"
brasserie,"7,97"
brasseries,"1,08"
brasses,"1,35"
bravade,"1,42"
bravait,"0,41"
brave,"27,02"
bravee,"0,07"
bravement,"3,78"
braver,"2,09"
braves,"13,52"
bravo,"11,15"
bravos,"1,35"
bravoure,"3,18"
break,"1,96"
brebis,"7,03"
breche,"7,7"
breches,"1,89"
bredouilla,"4,46"
bredouillait,"1,01"
bredouillant,"1,56"
bredouille,"5,13"
bredouillements,"0,14"
bredouiller,"1,96"
bref,"74,59"
bresilien,"2,3"
bresilienne,"2,23"
bresiliens,"1,55"
bressan,"0,2"
bretelle,"3,72"
bretelles,"9,32"
breton,"5,75"
bretonne,"4,53"
bretonnes,"1,49"
bretons,"2,97"
breuvage,"2,09"
breve,"21,09"
breves,"9,73"
brevet,"3,11"
brevetee,"0,14"
brevetes,"0,07"
bribe,"1,55"
bribes,"13,18"
bricolage,"1,28"
bricole,"2,77"
bricoler,"1,82"
bricoles,"4,06"
bride,"9,26"
brides,"3,65"
bridge,"3,99"
bridger,"0,14"
briefing,"0,34"
brievement,"6,22"
brievete,"1,35"
brigade,"8,78"
brigades,"3,65"
brigadier,"13,92"
brigand,"1,35"
brigands,"2,36"
brilla,"1,89"
brillaient,"17,84"
brillait,"19,39"
brillamment,"2,3"
brillant,"23,71"
brillante,"13,32"
brillantes,"7,36"
brillants,"18,11"
brille,"11,62"
brillent,"7,5"
briller,"16,76"
brillera,"0,14"
brillerent,"1,49"
brimades,"1,96"
brin,"13,99"
brindille,"1,62"
brindilles,"4,93"
bringue,"1,42"
brinquebaler,"0,07"
brins,"5,27"
brio,"1,89"
brioche,"4,66"
brioches,"2,43"
brique,"13,85"
briquees,"0,27"
briquer,"0,68"
briques,"19,86"
briquet,"12,3"
briquets,"1,35"
briquettes,"0,54"
bris,"1,35"
brisa,"3,85"
brisaient,"1,69"
brisait,"4,93"
brisant,"2,64"
brisants,"1,28"
brise,"32,63"
brisee,"11,48"
brisees,"6,28"
brisent,"1,49"
briser,"16,28"
brisera,"0,41"
briserait,"0,88"
briseront,"0,34"
brises,"5,96"
brisez,"0,2"
bristol,"1,35"
britannique,"48,85"
britanniques,"33,58"
brocante,"1,35"
brocanteur,"3,58"
brocanteurs,"2,5"
broche,"4,32"
brochee,"0,34"
broches,"1,42"
brochet,"3,18"
brochette,"1,76"
brochettes,"1,28"
brochure,"1,76"
brochures,"2,23"
brode,"7,7"
brodee,"3,78"
brodees,"2,16"
broder,"1,82"
broderie,"2,36"
broderies,"3,85"
brodes,"5,27"
broieras,"0,07"
bromure,"0,41"
broncha,"2,5"
bronchais,"0,07"
bronchait,"1,15"
bronche,"1,96"
broncher,"4,26"
bronches,"2,23"
bronchite,"2,09"
bronzage,"1,55"
bronze,"24,06"
bronzee,"2,43"
bronzees,"1,42"
bronzer,"1,89"
bronzes,"1,55"
brossa,"1,15"
brossait,"1,42"
brosse,"19,25"
brosser,"2,23"
brosses,"3,65"
brouette,"5,14"
brouettes,"1,62"
brouhaha,"9,39"
brouillage,"0,74"
brouillaient,"1,49"
brouillait,"3,92"
brouillard,"34,53"
brouillards,"2,36"
brouille,10
brouillee,"2,3"
brouillent,"1,35"
brouiller,"4,32"
brouilles,"3,11"
brouillon,"4,13"
brouillonnes,"0,14"
brouillons,"2,17"
broussaille,"2,64"
broussailles,"4,53"
broussailleux,"1,35"
brousse,"10,88"
brouta,"0,07"
broutait,"0,47"
broutent,"0,34"
brouter,"2,16"
broutille,"0,61"
broutilles,"1,22"
broyait,"1,28"
broyant,"1,08"
broye,"1,62"
broyee,"1,55"
broyees,"0,28"
broyer,"1,89"
broyes,"0,81"
broyeur,"0,2"
bruine,"2,97"
bruissait,"1,42"
bruissant,"1,89"
bruissante,"2,09"
bruissantes,"0,68"
bruissement,"6,96"
bruissements,"1,28"
bruit,"224,73"
bruits,"58,31"
brula,"2,77"
brulaient,"7,03"
brulais,"1,28"
brulait,"18,72"
brulant,"21,15"
brulante,"10,74"
brulantes,"4,73"
brulants,"5,14"
brule,"37,16"
brulee,"10,33"
brulees,"5,4"
brulent,"4,73"
bruler,"21,15"
brulera,"0,47"
brulerait,"1,08"
brules,"7,78"
bruleur,"0,14"
brulez,"0,61"
brulons,"0,27"
brulure,"9,19"
brulures,"3,31"
brume,"35,88"
brumes,"6,69"
brumeuse,"2,09"
brumeux,"4,19"
brun,"28,78"
brunatre,"3,51"
brunatres,"1,69"
brune,"31,76"
brunes,"11,96"
brunies,"1,02"
brunis,"0,47"
bruns,"12,5"
brusque,"27,57"
brusquement,"111,42"
brusquer,"2,03"
brusquerie,"4,26"
brusqueries,"0,07"
brusques,"8,58"
brut,"4,05"
brutal,"15,47"
brutale,"14,19"
brutalement,"23,11"
brutales,"3,24"
brutalite,"9,93"
brutalites,"1,22"
brutaux,"2,43"
brute,"11,22"
brutes,"5,48"
bruyamment,"10,54"
bruyant,"4,8"
bruyante,"5,61"
bruyantes,"1,82"
bruyants,"4,59"
bruyere,"4,12"
bruyeres,"1,89"
bu,"42,23"
buanderie,"1,55"
buchant,"0,07"
buche,"5,14"
bucher,"7,36"
bucheron,"4,12"
bucherons,"4,26"
buchers,"2,5"
buches,"8,04"
budget,"5,34"
budgets,"1,28"
buee,"13,11"
buffet,"20,14"
buffets,"1,22"
buffle,"1,96"
buffles,"2,23"
building,"1,42"
buildings,"1,82"
buisson,10
buissonniere,"1,22"
buissons,"17,09"
bulbe,"1,01"
bulldozer,"1,89"
bulle,"6,62"
bulles,"9,93"
bulletin,"5,41"
bulletins,"2,09"
bumes,"1,89"
bungalow,"12,43"
bunker,"0,68"
bunkers,"0,14"
buraliste,"0,88"
bureau,"130,07"
bureaucrate,"0,61"
bureaux,20
burent,"3,99"
burlesque,"2,23"
bus,"14,05"
buse,"2,09"
buste,"21,62"
bustes,"2,84"
but,"74,39"
butait,"2,3"
butane,"1,08"
butant,"1,35"
bute,"9,52"
butee,"2,91"
butees,"0,07"
buter,"6,01"
butez,"0,07"
butin,"5,2"
butine,"0,34"
butinent,"0,34"
buts,"8,51"
butte,"5,41"
buttes,"2,43"
buvaient,"7,09"
buvais,"3,11"
buvait,"23,38"
buvant,"11,48"
buvard,"4,46"
buvette,"2,91"
buveur,"1,49"
buveurs,"2,91"
buvez,"3,72"
buvions,"2,36"
buvons,"3,04"
ca,"2483,65"
cabaliste,"0,2"
caban,"1,28"
cabane,"25,68"
cabanes,"3,78"
cabanon,"1,69"
cabans,"0,2"
cabaret,"4,93"
cabarets,"1,76"
cabas,"5,68"
cabine,"29,86"
cabines,"5,2"
cabinet,"29,8"
cabinets,"6,69"
cable,"2,97"
cables,"3,11"
caboche,"1,22"
cabosse,"1,62"
cabossee,"1,35"
cabot,"0,68"
cabrer,"1,08"
cabri,"0,41"
cabriole,"0,34"
cabriolet,"2,91"
cacahuete,"0,74"
cacahuetes,"2,84"
cacao,"1,42"
cacha,"6,82"
cachai,"1,01"
cachaient,"9,66"
cachais,"2,03"
cachait,"21,89"
cachant,"8,11"
cache,"56,28"
cachee,"15,81"
cachees,"6,76"
cachemire,"2,64"
cachent,5
cacher,"48,45"
cacherai,"1,01"
caches,"12,63"
cachet,"4,93"
cachete,"0,74"
cachetees,"0,2"
cachetes,"0,2"
cachets,"5,27"
cachette,"14,73"
cachettes,"2,43"
cachez,"1,35"
cachons,"0,81"
cachot,"5,95"
cachots,"1,15"
cachottier,"0,54"
cacophonie,"1,22"
cacophonique,"0,27"
cactus,"2,3"
cadastre,"3,45"
cadavre,"32,3"
cadavres,"21,76"
caddie,"1,28"
caddies,"1,15"
cadeau,"32,77"
cadeaux,"18,04"
cadenas,"2,43"
cadenassait,"0,14"
cadence,"14,6"
cadences,"1,15"
cadet,"5,81"
cadets,"1,96"
cadette,"3,98"
cadran,"6,55"
cadrans,"1,15"
cadre,"30,27"
cadrer,"0,34"
cadres,"13,04"
cafard,"8,31"
cafardeux,"0,34"
cafards,"2,1"
cafe,"170,4"
cafeine,"0,14"
cafes,"22,36"
cafeteria,"1,15"
cafetier,"2,77"
cafetiere,"5,54"
cafouillage,"0,41"
cafouillages,"0,14"
cafouillant,"0,07"
cage,"34,86"
cageot,"3,11"
cageots,"4,26"
cages,"6,96"
cagibi,"5,07"
cagneuse,"0,07"
cagnotte,"1,01"
cagoule,"1,28"
cahier,"20,07"
cahiers,"11,49"
cahot,"1,42"
cahotant,"1,83"
cahots,"2,97"
cahute,"1,01"
caid,"6,82"
caids,"1,15"
caillasse,"1,35"
caillasses,"1,35"
caille,"6,35"
cailles,"1,62"
caillot,"1,82"
caillots,"1,01"
caillou,"11,22"
caillouteuse,"1,42"
caillouteux,"1,35"
cailloux,"27,36"
caisse,"51,01"
caisses,"18,38"
caissier,"1,96"
caissiere,"4,19"
caisson,"0,81"
caissons,"2,23"
cajoler,"1,15"
cajoleurs,"0,07"
cake,"1,69"
cala,"2,16"
calai,"0,14"
calais,"0,14"
calamars,"0,34"
calamite,"1,62"
calamites,"1,42"
calamiteuses,"0,07"
calcaire,"1,76"
calcinees,"1,62"
calcium,"0,74"
calcul,"11,55"
calcula,"1,76"
calculait,"1,49"
calculant,"1,35"
calcule,"7,84"
calculee,"2,23"
calculer,"5,61"
calculs,"8,31"
cale,"5,54"
caleche,"3,24"
calecon,"4,86"
calecons,"1,82"
calee,"1,69"
calees,"0,34"
calembours,"1,49"
calendrier,"12,84"
calendriers,"1,69"
calepin,"3,11"
caler,"2,5"
calerait,"0,07"
cales,"1,42"
calez,"2,36"
calfeutraient,"0,34"
calfeutrait,"0,2"
calibre,"5,14"
calibres,"1,15"
calice,"2,64"
calife,"1,96"
californien,"0,61"
californiens,"0,14"
califourchon,"4,19"
calin,"1,76"
caline,"2,03"
calins,"0,95"
calligraphiant,"0,2"
calligraphie,"1,97"
calligraphiees,"0,07"
calma,"2,97"
calmait,"3,38"
calmant,"1,29"
calmants,"1,15"
calme,"131,76"
calmee,"3,45"
calmement,"12,43"
calmer,"14,66"
calmera,"0,61"
calmes,"9,13"
calmez,"1,55"
calmos,"0,88"
calomnie,"1,69"
calomniee,"0,27"
calomnies,"2,3"
calories,"0,95"
calotte,"3,92"
calque,"0,68"
calvaire,"7,7"
calvitie,"2,77"
camarade,"38,85"
camaraderie,"3,24"
camaraderies,"0,34"
camarades,"60,14"
cambouis,"4,59"
cambree,"1,55"
cambrees,"0,28"
cambriolage,"2,03"
cambriolages,"0,74"
cambriolaient,"0,07"
cambriole,"0,41"
cambriolee,"0,07"
cambrioler,"0,27"
cambrioleur,"1,08"
cambrioleurs,"1,28"
cameleon,"0,68"
camelias,"1,96"
camelot,"1,28"
camelote,"4,46"
camelots,"1,22"
camembert,"3,18"
camera,"4,8"
cameraman,"0,34"
cameras,"1,96"
cames,"0,34"
camion,"30,27"
camionnette,"15,54"
camionnettes,"2,43"
camionneur,"1,62"
camions,"20,47"
camisole,"1,35"
camouflage,"1,82"
camoufle,"1,28"
camouflee,"1,49"
camoufler,"2,23"
camoufles,"1,15"
camp,"75,61"
campagnard,"2,02"
campagnarde,"2,84"
campagnardes,"1,08"
campagne,"94,73"
campagnes,"12,5"
campais,"0,07"
campait,"1,76"
campanile,"1,42"
campaniles,"0,68"
campe,"3,59"
campement,"5,34"
campements,"1,15"
campent,"0,54"
camper,"3,92"
campeurs,"3,72"
campeuses,"0,07"
camping,"2,97"
camps,"21,62"
campus,"1,62"
canadien,"2,97"
canadienne,"5,61"
canadiens,"1,28"
canaille,"4,59"
canaillerie,"0,41"
canailles,"1,15"
canal,"20,95"
canalisations,"0,81"
canape,"17,97"
canapes,"2,3"
canard,"16,15"
canarder,"0,47"
canards,"11,49"
canari,"2,44"
canaris,"1,28"
canasson,"1,01"
canaux,"6,49"
cancer,"8,78"
cancre,"2,5"
cancres,"1,28"
candelabre,"1,42"
candelabres,"1,82"
candeur,"4,46"
candi,"0,34"
candidat,"2,84"
candidate,"0,74"
candidats,"3,99"
candidature,"1,42"
candide,"3,92"
cane,"1,55"
canebiere,"1,28"
caneton,"1,15"
canette,"3,18"
canettes,"3,45"
canevas,"1,35"
caniche,"3,72"
canicule,"3,31"
canif,"4,32"
canine,"1,69"
caniveau,"5,27"
caniveaux,"1,89"
canne,"27,36"
cannelle,"2,97"
cannes,"7,7"
cannibale,"0,41"
cannibales,"0,95"
cannibalisme,"0,47"
canoe,"1,22"
canon,"30,54"
canonisez,"0,07"
canonnade,"2,57"
canons,"23,72"
canot,"7,16"
canoter,"0,2"
canots,"2,03"
cantatrice,"1,76"
cantine,"10,61"
cantines,"1,55"
cantique,"2,5"
cantiques,"4,12"
canton,"3,58"
cantonade,"3,45"
cantonais,"0,07"
cantonale,"0,07"
cantonnai,"0,14"
cantonnaient,"0,2"
cantonnement,"3,24"
cantonnements,"1,96"
cantonnier,"1,96"
cantonniers,"1,01"
cantons,"1,15"
canular,"0,74"
canyon,"0,47"
caoutchouc,"16,01"
cap,"15,68"
capable,"69,73"
capables,"16,62"
capacite,"8,38"
capacites,"6,01"
cape,"10,34"
capeline,"2,09"
capes,"1,35"
capharnaum,"1,49"
capitaine,"88,45"
capitaines,"4,12"
capital,"13,51"
capitale,"27,98"
capitales,"5,14"
capitalisme,"3,65"
capitaliste,"1,82"
capitaux,"3,38"
capiteuse,"0,54"
capiteux,"1,49"
capitonnaient,"0,07"
capitulaient,"0,14"
capitulation,"7,7"
capitule,"1,83"
capituler,"1,82"
caporal,"17,03"
caporaux,"1,96"
capot,"7,3"
capotes,"4,59"
cappuccino,"0,07"
caprice,"9,32"
caprices,"8,99"
capricieuse,"2,16"
capricieuses,"1,55"
capricieux,"3,04"
capsule,"1,82"
capsules,"1,35"
capte,"2,97"
capter,"3,85"
captes,"0,2"
captif,"2,77"
captifs,"2,57"
captivait,"1,08"
captivant,"1,09"
captive,"1,49"
captivite,"4,46"
capture,"3,92"
capturee,"0,27"
capturer,"1,82"
captures,"0,68"
capuchon,"5,81"
caquetait,"0,07"
car,"485,2"
carabine,"10,07"
carabines,"1,08"
carabiniers,"1,49"
caracolait,"0,2"
caractere,"47,5"
caracteres,"14,66"
caracterise,"2,16"
caracteristique,"4,46"
carafe,"4,46"
carafes,"1,01"
caramel,"2,64"
caramels,"1,08"
carapace,"6,62"
carapaces,"1,76"
carats,"1,08"
caravane,"5,14"
caravanes,"1,62"
caravelle,"0,2"
carbone,"1,62"
carboniser,"0,34"
carburant,"1,49"
carburateur,"1,15"
carbure,"1,82"
carcan,"2,77"
carcans,"1,42"
carcasse,"10,41"
carcasses,"3,45"
carceral,"1,15"
cardiaque,"3,58"
cardiaques,"0,82"
cardigan,"0,47"
cardigans,"0,14"
cardinal,"6,42"
cardinaux,"3,44"
careme,"1,82"
carence,"1,49"
caressa,"9,46"
caressaient,"2,23"
caressais,"2,03"
caressait,"14,46"
caressant,"9,73"
caressante,"1,55"
caressantes,"0,54"
caresse,"36,82"
caressee,"2,7"
caressent,"1,62"
caresser,"18,24"
caresses,"18,38"
cargaison,"3,18"
cargaisons,"1,08"
cargo,"3,99"
cargos,"3,11"
caricatural,"1,22"
caricature,"4,33"
caricatures,"2,23"
cariee,"0,14"
carillon,"5,54"
carillonner,"0,61"
carlingue,"2,36"
carnage,"3,18"
carnassiers,"1,15"
carnaval,"5,68"
carnet,"24,66"
carnets,"7,16"
carnivore,"0,47"
carotte,"3,72"
carottes,"5,34"
carpe,"2,77"
carpes,"1,08"
carpette,"2,09"
carre,"35,07"
carreau,"13,51"
carreaux,"28,18"
carree,15
carrees,"3,98"
carrefour,"30,34"
carrefours,"5,61"
carrelage,"12,36"
carrele,"1,62"
carrelee,"1,01"
carreles,"0,27"
carrement,"16,55"
carres,"14,26"
carriere,"33,04"
carrieres,"3,11"
carriole,"8,38"
carrioles,"2,09"
carrosse,"3,72"
carrosserie,"5,61"
carrousel,"2,36"
carrure,"4,39"
cars,"3,99"
cartable,"9,32"
cartables,"1,96"
carte,"60,95"
cartel,"0,61"
cartels,"0,2"
cartes,"50,47"
cartesienne,"0,2"
cartographe,"0,27"
carton,"34,8"
cartons,"10,07"
cartouche,"2,91"
cartoucherie,"0,07"
cartouches,"6,62"
cartouchieres,"1,69"
cas,"217,36"
casaque,"2,16"
cascade,"7,64"
cascadent,"0,2"
cascaderent,"0,07"
cascades,"4,33"
cascadeur,"0,14"
cascadeurs,"0,14"
case,"10,07"
casemate,"1,55"
casemates,"1,62"
caser,"3,78"
caserne,"12,03"
casernes,"4,46"
cases,"5,07"
cash,"0,68"
casier,"4,46"
casiers,"3,65"
casino,"9,8"
casinos,"1,01"
casque,"24,73"
casquee,"1,08"
casquer,"1,89"
casqueront,"0,07"
casques,"11,23"
casquette,"34,39"
casquettes,"4,19"
cassa,"4,73"
cassables,"0,07"
cassaient,"1,89"
cassait,"3,78"
cassant,"3,86"
cassants,"0,27"
cassations,"0,07"
casse,"45,2"
cassee,"12,36"
cassees,"3,99"
cassent,"2,5"
casser,"30,14"
cassera,"0,81"
casserai,"0,74"
casserais,"0,41"
casserole,"16,22"
casseroles,"6,62"
casses,"8,31"
cassette,"4,05"
cassettes,"2,36"
casseur,"1,76"
casseurs,"1,28"
cassez,"1,08"
cassis,"3,18"
cassons,"0,07"
cassoulet,"1,62"
cassure,"2,5"
cassures,"1,28"
castagnettes,"2,5"
castel,"1,08"
casting,"0,2"
castor,"1,08"
castration,"1,28"
castres,"0,07"
cataclysme,"4,26"
cataclysmes,"1,01"
catacombes,"1,76"
catalogue,"5,81"
catalogues,"1,55"
catalyseur,"0,14"
catapultes,"0,47"
cataracte,"2,5"
cataractes,"1,01"
catastrophe,"22,91"
catastrophes,"7,23"
catastrophique,"3,24"
catch,"0,88"
catcheur,"0,27"
catechisme,"4,8"
categorie,"8,31"
categories,"4,93"
categorique,"4,8"
categoriquement,"1,69"
cathedrale,"18,65"
cathedrales,"4,25"
cathodique,"0,07"
catholicisme,"2,43"
catholique,"27,23"
catholiques,"13,78"
catin,"1,28"
catins,"0,2"
caucasienne,"0,34"
cauchemar,"19,66"
cauchemars,"6,96"
causa,"1,35"
causaient,"2,57"
causait,"6,55"
causant,"3,25"
causants,"0,2"
cause,"210,47"
causee,"1,49"
causent,"2,36"
causer,"18,31"
causera,"0,2"
causerait,"0,61"
causerie,"1,01"
causeries,"1,08"
causes,"15,27"
causette,"1,62"
causez,"0,54"
causions,"1,01"
caustique,"1,22"
caution,"2,23"
cautionner,"0,07"
cavalcade,"2,43"
cavalcades,"1,28"
cavale,"6,29"
cavaler,"3,04"
cavalerie,"12,5"
cavaleries,"0,2"
cavalier,"15,88"
cavaliere,"2,84"
cavaliers,"20,81"
cave,"45,74"
caveau,"5,14"
caverne,"6,82"
cavernes,"3,72"
caverneuse,"1,35"
caverneux,"1,28"
caves,"15,68"
caviar,"4,26"
cavite,"1,49"
ce,"5395,13"
ceci,"53,78"
cecite,"3,65"
ceda,"4,32"
cedaient,"1,69"
cedait,"6,28"
cedant,"3,18"
cede,"18,31"
cedent,"1,28"
ceder,"20,54"
cedera,"1,15"
cedez,"0,2"
cedre,"2,16"
cedres,"1,69"
ceindre,"0,41"
ceintura,"0,14"
ceinture,"34,26"
ceintures,"3,04"
ceinturon,"5,88"
ceinturons,"1,35"
cela,"741,82"
celebrait,"1,49"
celebration,"1,96"
celebre,"30,81"
celebree,"1,35"
celebrer,"5,74"
celebres,"8,85"
celebrite,"3,51"
celebrites,"1,28"
celebrons,"0,47"
celeri,"0,81"
celerite,"0,88"
celeste,"5,81"
celestes,"1,49"
celibat,"1,35"
celibataire,"5,68"
celibataires,"3,25"
celle,"299,46"
celles,"107,97"
cellier,"2,97"
celliers,"0,68"
cellophane,"2,43"
cellulaire,"1,62"
cellule,"35,34"
cellules,"10,95"
cellulite,"1,08"
celluloid,"3,38"
celte,"0,88"
celtes,"0,61"
celui,"319,19"
cendre,"11,08"
cendrees,"0,34"
cendres,"17,77"
cendrier,"10,95"
cendriers,"3,78"
cendrillon,"0,07"
cense,"4,53"
censee,"1,76"
censees,"0,61"
censes,"1,22"
censeur,"1,08"
censure,"3,18"
cent,"157,1"
centaine,"10,54"
centaines,"31,35"
centenaire,"2,36"
centenaires,"1,69"
centieme,"3,92"
centime,"1,49"
centimes,"4,19"
centimetre,"5,95"
centimetres,"21,89"
central,"22,29"
centrale,"20,07"
centrales,"1,89"
centre,"80,68"
centres,"4,46"
centrifuge,"2,03"
centuple,"1,08"
cepe,"0,27"
cependant,"153,24"
ceramique,"2,7"
cerceau,"1,96"
cercle,"43,72"
cerclees,"1,89"
cercles,"11,89"
cercueil,"19,26"
cercueils,"2,91"
cereales,"1,62"
cerebral,"1,08"
cerebrale,"2,23"
cerebrales,"0,07"
ceremonial,"4,73"
ceremonie,"23,92"
ceremonies,"7,03"
ceremonieux,"1,89"
cerf,"20,27"
cerfeuil,"0,95"
cerfs,"5,27"
cerise,"4,53"
cerises,"6,76"
cerisier,"1,49"
cerisiers,"2,03"
cernaient,"1,49"
cernait,"2,3"
cerne,"7,57"
cernee,"3,32"
cernees,"1,22"
cernent,"1,08"
cerner,"2,91"
cernes,"9,66"
certain,"109,05"
certaine,"76,01"
certainement,"59,93"
certaines,"59,46"
certains,"134,6"
certes,"69,66"
certificat,"7,3"
certificats,"2,64"
certitude,"37,09"
certitudes,"4,8"
cerveau,"28,92"
cerveaux,"1,96"
cervelas,"0,27"
cervelet,"0,47"
cervelle,"14,05"
cervelles,"1,76"
cesarienne,"0,61"
cessa,"16,28"
cessai,"2,16"
cessaient,"4,53"
cessais,"1,28"
cessait,"18,18"
cessant,"6,01"
cessantes,"0,27"
cessat,"1,28"
cesse,"157,77"
cessent,"6,49"
cesser,"21,01"
cessera,"1,76"
cesserait,"1,96"
cesseras,"0,34"
cesserent,"4,19"
cesses,"0,54"
cessez,"1,82"
cessons,"0,81"
cet,"497,5"
cette,"2320,68"
ceux,"309,86"
chacal,"1,55"
chacals,"1,01"
chacun,"187,84"
chacune,"35,95"
chagrin,"41,49"
chagrine,"1,82"
chagrins,"5,75"
chahut,"2,3"
chahutait,"0,34"
chahutant,"0,47"
chahutent,"0,2"
chahuter,"1,22"
chaine,"43,24"
chaines,"14,53"
chainette,"2,16"
chainons,"0,2"
chair,"95,61"
chairs,"10,88"
chaise,"86,35"
chaises,"31,96"
chaland,"1,49"
chalands,"1,62"
chale,"9,32"
chales,"2,77"
chalet,"7,16"
chaleur,"112,23"
chaleureuse,"4,32"
chaleureusement,"1,89"
chaleureuses,"1,01"
chaleureux,"6,22"
chaleurs,"3,99"
challenger,"0,41"
chaloupe,"1,89"
chalumeau,"2,36"
chalutier,"1,28"
chalutiers,"1,89"
chamade,"1,35"
chamailler,"1,08"
chamailles,"0,27"
chamaillez,"0,07"
chamanes,"0,07"
chamanisme,"0,14"
chamarre,"0,95"
chambranle,"4,12"
chambre,"381,22"
chambree,"1,69"
chambrees,"0,27"
chambres,"33,51"
chambrette,"2,5"
chameau,"5,41"
chameaux,"4,73"
chamelier,"0,27"
chamois,"2,57"
champ,"51,76"
champagne,"31,62"
champetre,"4,66"
champetres,"1,35"
champignon,"3,99"
champignons,"8,99"
champion,"10,81"
championnat,"2,57"
championnats,"0,41"
championne,"1,08"
champions,"2,97"
champs,"52,97"
chance,"114,05"
chancela,"1,08"
chancelait,"1,69"
chancelant,"1,49"
chancelante,"1,08"
chancelantes,"0,27"
chanceler,"1,22"
chancelier,"1,69"
chanceliers,"0,2"
chancelle,"1,28"
chancellerie,"1,69"
chancelleries,"1,01"
chances,"22,3"
chanceuse,"0,27"
chanceux,"0,74"
chandail,"11,42"
chandails,"2,77"
chandelier,"1,82"
chandeliers,"2,3"
chandelle,"7,91"
chandelles,"4,66"
change,"112,5"
changea,"12,43"
changeaient,"4,12"
changeais,"1,89"
changeait,"18,11"
changeant,"8,04"
changeante,"1,96"
changeants,"1,01"
changee,"6,96"
changement,"26,28"
changements,"10,14"
changent,"5,34"
changeons,"0,68"
changer,"72,3"
changera,"5,07"
changerai,"0,74"
changerais,"0,88"
changerait,"4,32"
changeras,"0,81"
changerez,"0,07"
changeront,"1,01"
changes,"4,19"
changez,"1,28"
chanson,"26,15"
chansonnette,"1,69"
chansonniers,"1,01"
chansons,"20,41"
chant,"28,38"
chanta,"6,62"
chantage,"7,43"
chantaient,"8,24"
chantais,"1,22"
chantait,"22,57"
chantant,"13,11"
chantante,"3,24"
chante,"24,6"
chantee,"1,01"
chantent,"7,7"
chanter,"34,26"
chantera,"0,68"
chanterai,"0,41"
chantes,"2,09"
chanteur,"9,19"
chanteurs,"4,93"
chanteuse,"4,39"
chanteuses,"1,55"
chantez,"0,74"
chantier,"15,14"
chantiers,"7,36"
chantonna,"2,43"
chantonnait,"3,65"
chantonnant,"2,77"
chantonne,"2,5"
chantonnent,"0,34"
chantonner,"2,23"
chantons,"0,54"
chants,"13,65"
chaos,"10,2"
chaotique,"1,89"
chapardait,"0,14"
chapeau,"72,91"
chapeaute,"0,48"
chapeautes,"0,27"
chapeaux,"15,14"
chapelet,"9,73"
chapelets,"3,18"
chapelle,"32,36"
chapelles,"3,51"
chaperon,"1,22"
chapiteau,"1,96"
chapiteaux,"1,49"
chapitre,"36,22"
chapitree,"0,14"
chapitres,"2,84"
chaque,"486,35"
char,"7,91"
charabia,"1,42"
charades,"0,47"
charbon,"21,96"
charbonneux,"2,5"
charbonnier,"1,96"
charbonniers,"1,01"
charbons,"2,64"
charcuterie,"4,32"
charcutier,"2,7"
chardon,"1,01"
chardons,"2,36"
charentaises,"2,23"
charge,"87,84"
chargea,"4,46"
chargeai,"1,35"
chargeaient,"2,43"
chargeait,"7,16"
chargeant,"1,82"
chargee,"15,34"
chargees,"6,56"
chargement,"5,68"
chargent,"2,03"
charger,"10,2"
chargera,"0,95"
chargerai,"0,68"
chargerait,"1,08"
chargerent,"1,15"
chargerons,"0,14"
charges,"25,94"
chargeur,"2,77"
chargeurs,"0,95"
chargez,"0,54"
chariot,"8,45"
chariots,"5,68"
charitable,"2,7"
charitables,"1,08"
charite,"14,32"
charlatan,"0,47"
charlotte,"0,54"
charmaient,"0,41"
charmait,"1,01"
charmant,"21,62"
charmante,"14,32"
charmantes,"3,38"
charmants,"3,58"
charme,"46,36"
charmes,"9,8"
charmeur,"1,56"
charnel,"3,99"
charnelle,"4,46"
charnelles,"1,62"
charnier,"3,04"
charniere,"1,08"
charnu,"1,28"
charnue,"2,23"
charnues,"1,69"
charognards,"1,62"
charogne,"5,07"
charognes,"2,09"
charpente,"4,19"
charpentes,"1,22"
charpentier,"1,82"
charpentiers,"1,28"
charretier,"1,01"
charrette,"16,82"
charrettes,"4,12"
charriais,"0,14"
charriait,"1,35"
charriant,"1,83"
charrie,"2,91"
charrier,"3,11"
charries,"0,61"
charrue,"3,38"
charrues,"0,95"
chars,"19,66"
charte,"1,82"
chassa,"4,46"
