,word,pron,freq
1864,####deur,###d9R,8.849999999999998
1865,####deurs,###d9R,1.61
1866,####dez,####de,7.9
1869,####di,####di,55.410000000000004
1870,####dia,###djat,4.19
1874,####diat,###dja,5.57
1876,####die,####di,78.60999999999999
1877,####dien,####dj5,7.869999999999999
1878,####diens,####dj5,4.39
1879,####dier,####dje,3.9499999999999997
1881,####dies,####di,15.610000000000001
1887,####din,###d5,1.55
1888,####ding,###diG,2.01
1890,####dio,###djoz,4.16
1892,####dir,###diR,14.32
1893,####dis,####di,35.26
1894,####dit,###di,8.409999999999998
1897,####diè,##djER,1.89
1902,####do,####doz,5.1
1907,####don,###do,27.0
1908,####dons,####d§,2.4999999999999996
1909,####dor,####dOR,1.2999999999999998
1911,####dos,####do,3.55
1914,####doxe,####dOks,1.5
1917,####dra,###dRa,103.78999999999999
1918,####drai,###dRE,58.16
1919,####drais,###dRE,24.3
1920,####drait,###dRE,20.279999999999998
1922,####dras,###dRa,24.51
1924,####drer,###dRe,1.45
1927,####drez,###dRe,15.930000000000001
1929,####driez,###dRi,4.8
1932,####dron,####dR§,3.34
1933,####drons,###dR§,9.790000000000001
1934,####dront,###dR§,21.0
1939,####du,###dy,5.0200000000000005
1940,####duc,###dyk,3.91
1942,####due,###dy,5.37
1951,####dus,####dy,1.99
1952,####dy,####di,3.18
1955,####dè,###dEl,6.140000000000001
1956,####dé,####de,114.52000000000002
1957,####dée,####de,12.479999999999999
1960,####dées,###de,1.4
1961,####dés,####de,6.77
1968,####fait,###fE,1.58
1969,####faits,###fE,1.53
1986,####fer,###fe,3.3
1987,####fert,##fER,18.45
1989,####fes,####fEst,3.69
1991,####feu,###f2z,2.27
1992,####feur,###f9R,11.29
1996,####fi,####fis,16.81
1999,####fiais,####fjE,1.4400000000000002
2001,####fiant,####fj@,1.02
2003,####fie,####fi,24.5
2004,####fient,####fi,1.76
2005,####fier,####fje,53.809999999999995
2009,####fiez,####fje,12.74
2011,####fin,##f5,1.25
2012,####fing,###fiG,3.24
2016,####fions,####fj§,2.36
2018,####fis,####fist,1.17
2021,####fié,####fje,28.81
2022,####fiée,####fje,2.5200000000000005
2024,####fiés,####fje,1.9300000000000002
2030,####fler,##fle,6.26
2034,####flez,##fle,2.6
2046,####flé,##fle,4.39
2054,####fon,##f§,11.129999999999999
2055,####fons,##f§,4.0600000000000005
2059,####frait,##fRE,4.14
2060,####frant,##fR@,3.9
2063,####frez,##fRe,4.97
2064,####fri,##fRi,1.77
2066,####frir,##fRiR,34.26
2068,####frons,##fR§,1.06
2077,####fu,###fyR,11.28
2083,####fé,##fe,6.28
2084,####fée,##fe,2.33
2085,####fées,##fe,1.39
2087,####fés,###fe,1.5700000000000003
2089,####ga,###gal,6.76
2090,####gal,###gal,11.93
2091,####gan,###g@,5.09
2094,####gant,###g@,4.55
2099,####gaud,####go,4.260000000000001
2100,####gaux,###go,1.65
2102,####ge,##Z°,23.9
2103,####gea,##Za,2.04
2105,####geais,##ZE,1.56
2106,####geait,####ZE,5.35
2107,####geant,####Z@,5.35
2110,####gen,####Z@s,3.74
2114,####geois,###Zwa,7.13
2115,####geon,###Z§,3.1799999999999997
2116,####geons,###Z§,3.65
2117,####ger,##Ze,140.5
2118,####gers,####Ze,1.4000000000000001
2122,####geur,###Z9R,5.74
2123,####geurs,###ja,5.79
2124,####gez,####Ze,36.95
2126,####gi,####Zik,1.6600000000000001
2132,####gie,####Zi,43.98
2136,####gier,####Zje,1.86
2138,####gieux,####Zj2,10.319999999999999
2140,####gin,###Z5,7.29
2142,####gion,####Zj§,22.86
2143,####gions,####Zj§,2.01
2144,####gir,####ZiR,2.07
2145,####gis,####Zist,1.5
2147,####gié,####Zje,2.65
2150,####giés,####Zje,5.82
2158,####gler,###gle,3.5500000000000003
2166,####glé,###gle,2.0500000000000003
2174,####gnais,###NE,6.14
2175,####gnait,###NE,4.619999999999999
2177,####gnant,####N@,9.2
2179,####gne,####N°,1.82
2180,####gner,####Ne,29.85
2182,####gnez,###Ne,14.85
2183,####gni,###Ni,2.6399999999999997
2187,####gno,####NOl,7.5
2189,####gnol,####NOl,21.22
2190,####gnols,####NOl,8.899999999999999
2192,####gnons,###N§,1.7600000000000002
2193,####gnos,###Nos,1.02
2197,####gné,####Ne,17.069999999999997
2198,####gnée,###Ne,13.129999999999999
2199,####gnées,###Ne,6.12
2200,####gnés,####Ne,3.8
2202,####go,####go,6.5
2203,####gon,###g§,7.87
2211,####gra,###gRal,1.22
2224,####grer,###gRe,4.0
2226,####gri,###gRi,4.1499999999999995
2233,####gré,###gRe,2.92
2236,####grés,###gRe,1.9899999999999998
2237,####gu,####gy,3.38
2242,####guant,####g@,1.53
2245,####guer,####ge,7.37
2247,####guez,####ge,3.41
2257,####gué,####ge,54.32
2258,####guée,####ge,35.88999999999999
2259,####guées,####ge,1.6
2260,####gués,####ge,9.01
2265,####gè,###ZEn,5.41
2266,####gé,##Ze,119.62
2267,####gée,####Ze,22.81
2268,####gées,###Ze,2.04
2269,####gés,####Ze,14.13
2271,####ha,###a,4.98
2275,####hi,###i,6.12
2276,####hie,###i,1.12
2278,####hir,###iR,3.83
2279,####his,###i,1.06
2280,####hit,###i,2.97
2284,####huè,####wEt,1.71
2300,####ju,####Zyp,1.2
2301,####jua,####Rwa,3.77
2302,####ka,####kaz,1.79
2310,####la,####lad,6.35
2311,####lai,####lER,22.91
2312,####lais,####lE,2.29
2313,####lait,####lE,3.91
2314,####lan,###l@s,26.34
2317,####lant,###j@,18.450000000000003
2318,####lants,###j@,4.84
2319,####lar,####laR,1.71
2320,####lard,##jaR,4.130000000000001
2322,####las,##jas,2.12
2327,####le,####l°,8.919999999999996
2330,####len,###l@s,2.96
2331,####lent,###l@,3.86
2333,####ler,###le,42.4
2336,####let,###jE,11.96
2337,####lets,#jE,3.13
2338,####leu,##j9R,89.87
2339,####leur,##j9R,165.2
2340,####leurs,##j9R,49.15
2342,####leux,####l2,11.49
2344,####lez,####le,29.569999999999997
2345,####li,####li,86.05000000000008
2346,####lia,####ljal,7.29
2349,####lial,####ljal,5.0
2350,####liant,###lj@,3.71
2352,####liaux,####ljo,1.47
2353,####lic,####lik,1.86
2354,####lie,###li,4.69
2355,####lien,####lj5,2.27
2356,####liens,####lj5,3.28
2358,####lier,####lje,44.8
2359,####liers,####lje,18.730000000000004
2362,####lin,####l5,2.3200000000000003
2363,####ling,##liG,2.2800000000000002
2366,####lir,####liR,8.02
2367,####lis,####list,2.27
2368,####lit,##ji,2.09
2369,####liè,####ljER,5.72
2370,####lié,###lje,5.01
2371,####liée,###lje,2.67
2373,####liés,###lje,1.7000000000000002
2374,####lo,####lo,10.789999999999997
2378,####lon,##j§,1.5699999999999998
2379,####lons,####l§,2.9799999999999995
2380,####lop,###lOp,12.530000000000001
2383,####los,####lo,1.8599999999999999
2384,####lot,##jo,10.83
2385,####lots,####lo,3.45
2386,####lou,##ju,4.11
2390,####loux,##ju,5.91
2391,####lu,####ly,21.11
2394,####lue,####ly,12.469999999999999
2396,####lues,####ly,1.1600000000000001
2397,####luia,###lu,3.33
2401,####lus,####ly,2.52
2407,####ly,####li,11.450000000000001
2410,####lè,####lER,7.63
2411,####lé,####le,430.96999999999974
2412,####lée,####le,185.37
2415,####lées,###le,2.35
2416,####léon,####le,2.39
2418,####lés,###le,15.949999999999996
2422,####ma,####ma,75.34
2423,####mai,###mER,1.73
2424,####main,###m5,3.21
2427,####mait,###mE,1.1600000000000001
2428,####mal,####mal,6.550000000000001
2429,####man,###m@t,21.189999999999998
2430,####mand,###m@,41.46000000000001
2432,####mant,###m@,30.37
2433,####mants,###m@,3.72
2435,####mard,###maR,1.2000000000000002
2438,####mas,####ma,2.27
2439,####mat,###mat,1.37
2443,####me,###m°,2.9499999999999993
2444,####mel,####mEl,2.09
2445,####mels,####mEl,1.2
2446,####men,###m@t,4.97
2447,####ment,###m@,977.26
2448,####ments,####m@,96.35
2449,####mer,###me,9.9
2451,####met,###mEt,5.68
2453,####meu,###m2z,1.24
2454,####meur,###m9R,2.13
2456,####meux,####m2,1.58
2457,####mez,###me,6.069999999999999
2458,####mi,###mi,95.55999999999999
2460,####mie,###mi,6.6
2465,####mies,###mi,3.01
2467,####mil,####mij,1.16
2472,####mis,###mi,40.669999999999995
2473,####miè,##mjER,1.23
2474,####mo,####mo,22.39
2476,####moins,##@,7.65
2486,####mu,###my,1.17
2487,####mum,###si,20.32
2491,####mè,####mEtR,12.34
2492,####mé,###me,20.290000000000006
2493,####mée,###me,9.31
2494,####mées,###me,2.64
2495,####més,###me,6.51
2496,####na,####na,24.690000000000012
2497,####nai,####nER,23.55
2498,####nais,####nE,36.330000000000005
2499,####nait,###nE,14.270000000000001
2500,####nal,###nal,72.5
2501,####nan,###n@t,3.63
2502,####nant,###n@,27.129999999999995
2507,####nas,####na,3.08
2511,####naux,###no,38.3
2512,####ne,###n°,17.6
2513,####neau,###no,3.4
2514,####neaux,###no,1.23
2518,####nel,####nEl,131.29
2519,####nels,####nEl,2.88
2520,####nen,###n@t,2.65
2521,####nent,###n@,1.79
2523,####ner,###ne,151.13000000000002
2526,####net,####nE,24.64
2527,####nets,####nE,3.28
2528,####neu,####n2z,3.1099999999999994
2531,####neux,####n2,5.45
2532,####nez,###ne,63.7
2533,####ni,####ni,72.83000000000001
2534,####nia,####njal,1.11
2539,####nial,####njal,1.5100000000000002
2544,####nic,####nik,1.1
2545,####nie,####ni,8.54
2549,####nier,###nje,4.3100000000000005
2550,####niers,###nje,4.48
2551,####nies,####ni,3.7099999999999995
2552,####nieur,###nj9R,18.92
2553,####nieux,###nj2,2.9
2558,####nin,####n5,8.59
2559,####ning,###niG,4.77
2560,####nins,####n5,1.9
2563,####nir,###niR,8.43
2564,####nis,####nizm,11.860000000000001
2565,####nit,###ni,3.04
2566,####nium,####njOm,1.28
2572,####no,####no,21.86
2573,####noi,###nwa,5.84
2577,####nois,###nwa,3.58
2579,####non,####n§,1.26
2580,####nons,###n§,6.299999999999999
2582,####nos,####no,5.710000000000001
2590,####noïa,####no,2.03
2591,####nu,####ny,8.53
2597,####nue,####ny,4.08
2599,####nuer,####n8e,2.95
2600,####nues,###ny,3.16
2601,####nuez,###ny,3.59
2605,####nus,####ny,9.9
2607,####nué,####n8e,2.59
2611,####ny,####nim,1.7
2614,####nè,####nER,1.98
2615,####né,###ne,70.05000000000001
2616,####née,###ne,211.4
2618,####nées,###ne,14.989999999999998
2619,####nés,###ne,7.990000000000001
2622,####pa,##paN,35.57
2624,####pais,###pE,8.26
2625,####pait,###pE,11.620000000000001
2626,####pan,##p@,1.96
2628,####pant,###p@,6.29
2629,####pants,###p@,1.76
2631,####pard,####paR,21.79
2634,####pe,####p°,19.470000000000002
2635,####peau,###po,9.73
2636,####peaux,###po,1.76
2639,####per,####pe,3.57
2641,####pet,###pEt,6.95
2644,####peur,###p9R,2.77
2645,####peurs,###p9R,1.7500000000000002
2647,####pez,###pe,37.849999999999994
2655,####phi,####fil,1.38
2664,####pho,####fOn,165.89000000000001
2666,####phè,####fEm,5.32
2667,####phé,####fe,1.15
2670,####pi,####pi,4.58
2680,####pie,###pi,1.4100000000000001
2683,####pient,####pj@,1.36
2684,####pier,###pje,3.46
2685,####piers,###pje,1.14
2687,####piez,###pje,1.9500000000000002
2689,####pin,####p5,1.4200000000000002
2690,####ping,##piG,5.779999999999999
2692,####pion,##pj§,27.69
2693,####pions,##pj§,4.75
2714,####plie,####pli,1.42
2723,####po,####po,1.6300000000000001
2725,####poing,##pw5,1.38
2728,####pons,###p§,3.94
2730,####port,##Ro,31.44
2731,####ports,##Ro,1.69
2743,####pu,####py,9.05
2753,####pè,####pER,14.809999999999999
2754,####pé,###pe,144.25
2755,####pée,###pe,48.540000000000006
2756,####péen,###pe,3.51
2757,####péens,###pe,4.23
2758,####pées,###pe,4.08
2759,####pés,###pe,21.419999999999998
2764,####quait,###kE,3.0599999999999996
2765,####quant,###k@,4.2
2767,####que,####k°,59.25
2768,####quer,###ke,42.0
2769,####quet,####kE,1.16
2771,####queur,##k9R,9.6
2773,####quez,###ke,8.67
2774,####qui,###ki,2.12
2780,####quoi,###kwa,2005.19
2781,####quons,###k§,5.86
2784,####qué,###ke,33.53999999999999
2785,####quée,###ke,8.159999999999998
2786,####quées,###ke,1.3399999999999999
2787,####qués,###ke,7.47
2788,####ra,####Ra,127.71000000000004
2793,####rai,##RE,73.95
2796,####rail,###Raj,1.52
2800,####rais,###RE,262.74
2801,####rait,##RE,321.51000000000005
2802,####ral,####Ral,167.77
2803,####ran,###R@s,34.94
2804,####rans,####R@,1.98
2805,####rant,####R@,18.259999999999998
2806,####rants,####R@,3.77
2809,####ras,##Ra,61.21
2812,####raux,####Ro,14.67
2814,####raît,###RE,11.14
2815,####re,####R°,13.81
2816,####reau,##Ro,8.06
2817,####reaux,##Ro,2.5599999999999996
2821,####reil,###REj,44.2
2822,####reils,###REj,7.34
2823,####rel,####REl,36.010000000000005
2824,####rels,####REl,2.9499999999999997
2825,####ren,###R@s,12.580000000000002
2826,####rend,####R@,11.98
2827,####rent,###R@,2.69
2829,####rer,###Re,149.78
2830,####res,###REs,75.2
2831,####ret,####REt,40.35
2833,####reu,###R2z,45.15
2834,####reur,###R9R,26.009999999999998
2835,####reurs,###R9R,1.71
2836,####reux,###R2,77.74
2837,####rez,####Re,69.10000000000001
2838,####rhée,###Re,2.84
2840,####ri,####Ri,160.61999999999995
2841,####ria,###Rjal,4.36
2852,####riaux,####Rjo,2.8599999999999994
2853,####rie,####Ri,29.900000000000006
2854,####riel,####RjEl,27.959999999999997
2855,####riels,####RjEl,1.53
2856,####rien,####Rj5,1.7400000000000002
2859,####rier,##Rje,11.51
2860,####riers,##Rje,9.64
2861,####ries,####Ri,6.6099999999999985
2862,####rieur,###Rj9R,98.31
2864,####riez,###Rje,11.860000000000001
2868,####rim,###Rim,1.1
2869,####rin,####R5,3.2800000000000002
2870,####rins,####R5,2.45
2872,####rions,##Rj§,24.77
2873,####rir,##RiR,27.869999999999997
2874,####ris,##Ri,11.89
2875,####rit,##Ri,10.91
2879,####riè,##RjER,3.71
2880,####rié,####Rje,1.42
2881,####riée,####Rje,1.48
2884,####ro,####Ro,169.32000000000002
2892,####ron,###R§,58.31
2893,####rons,####R§,37.06
2894,####ront,##R§,20.689999999999998
2895,####ros,####Ro,11.63
2898,####rou,###Rut,13.81
2899,####roux,##Ru,3.55
2904,####ru,##RyR,7.529999999999999
2905,####rue,###Ry,4.21
2908,####rus,###Ry,1.74
2910,####ry,##Ri,2.88
2914,####ré,####Re,88.35000000000002
2915,####rée,####Re,22.049999999999997
2917,####rées,####Re,6.289999999999998
2918,####rés,####Re,29.729999999999997
2919,####rêt,###RE,63.63
2920,####rêts,###RE,17.46
2922,####sa,###za,11.36
2924,####sai,###sER,3.62
2929,####sais,##sE,6.24
2930,####sait,###sE,14.769999999999998
2932,####san,##s@s,37.9
2933,####sans,####z@,1.3
2934,####sant,###s@,32.07999999999999
2935,####sants,###s@,7.4799999999999995
2941,####sau,####zoR,2.32
2944,####sayer,###se,2.4
2947,####sco,#####kOp,4.76
2949,####se,##s°,51.96999999999999
2950,####seau,##so,67.11
2951,####seaux,##so,16.27
2952,####sel,##sEl,12.1
2953,####sent,#is,2.44
2956,####ser,##se,306.01
2957,####ses,###sEs,6.74
2958,####set,##sEt,1.84
2961,####seur,##s9R,22.689999999999998
2962,####seurs,##s9R,12.96
2963,####seux,###s2,2.29
2967,####sez,##se,307.24
2968,####si,##y,88.28
2971,####sie,###zi,9.26
2972,####sien,####zj5,1.4
2973,####siens,####zj5,1.9400000000000002
2974,####sier,###sje,12.299999999999999
2975,####siers,###sje,2.1199999999999997
2976,####sies,###zi,1.11
2978,####siez,###sje,8.91
2979,####sif,####zif,2.34
2981,####sin,####z5,51.97
2982,####sing,###siG,2.91
2983,####sins,####z5,8.65
2984,####sion,###zj§,82.09
2985,####sions,###zj§,16.24
2986,####sir,###ziR,224.49
2987,####sirs,###ziR,8.97
2988,####sis,###zi,26.52
2989,####sit,###zi,11.24
2992,####siè,####zjEm,45.019999999999996
2993,####so,##sOl,2.91
2994,####soi,####zwaR,1.09
3001,####son,###s§,78.75
3002,####sons,###s§,49.440000000000005
3013,####ster,###stER,6.75
3014,####sters,###stER,3.68
3015,####sto,####stOR,1.58
3019,####su,###syR,42.03
3020,####sue,##sy,1.08
3021,####sues,##sy,1.86
3022,####sui,###s8it,6.92
3023,####suis,###s8i,4.58
3024,####suit,###s8i,10.56
3031,####sé,##se,174.43
3033,####sée,###se,33.78
3034,####sées,##se,4.84
3035,####sés,###se,28.590000000000003
3038,####ta,###taZ,39.13999999999999
3041,####tai,####tEn,151.4
3042,####tail,###taj,2.82
3044,####tain,###t5,5.869999999999999
3045,####tains,###t5,1.3800000000000001
3046,####tais,###tE,17.939999999999998
3047,####tait,###tE,36.39
3048,####tal,###tal,127.32
3050,####tan,####t@t,7.05
3052,####tant,###t@,115.58999999999999
3053,####tants,###t@,16.720000000000002
3057,####tat,###ta,2.68
3062,####taux,###to,7.19
3063,####te,###t°,37.710000000000015
3064,####teau,####to,2.2
3068,####tel,####tEl,1.03
3069,####temps,##t@,290.36
3070,####ten,#####dy,3.58
3075,####ter,###te,498.24999999999983
3077,####tes,####tEs,17.28
3079,####teu,##t2z,7.85
3080,####teur,####t9R,37.39
3081,####teurs,####t9R,23.42
3082,####teux,####t2,2.67
3083,####tez,###te,315.6700000000001
3089,####thon,####t§,1.98
3091,####thè,###tEz,7.58
3093,####ti,####tik,96.24
3098,####tie,####ti,3.4299999999999997
3099,####tien,####sj5,3.93
3100,####tiens,####sj5,4.25
3101,####tient,###sj@,7.510000000000001
3102,####tier,###tje,66.53
3103,####tiers,##tje,3.03
3104,####ties,####si,3.65
3105,####tieux,###sj2,5.25
3106,####tiez,###tje,6.6899999999999995
3107,####tif,####tif,56.68999999999999
3108,####til,###tij,2.84
3110,####tin,####t5,5.159999999999999
3114,####tion,###tj§,293.63
3115,####tions,###tj§,119.61
3116,####tir,####tiR,16.57
3117,####tis,####ti,13.189999999999996
3118,####tit,###ti,22.68
3120,####tiè,####tjER,31.410000000000004
3121,####to,##to,5.2299999999999995
3123,####toi,####twaR,1.25
3124,####toir,###twaR,12.82
3125,####toirs,###twaR,1.43
3126,####tois,###twa,1.58
3130,####ton,####t§,10.82
3131,####tons,###t§,18.84
3134,####tot,####to,2.27
3139,####tour,###tuR,1.72
3140,####tours,###tuR,4.77
3144,####tra,###tRa,1.81
3148,####trait,###tRE,1.15
3150,####trant,####tR@,2.28
3153,####traz,####tRaz,1.09
3155,####trer,####tRe,7.7
3159,####tri,####tRis,8.21
3161,####trie,####tRi,1.29
3162,####trier,###tRi,22.45
3171,####tro,##Es,5.96
3175,####tros,####tRos,2.01
3182,####truis,###tR8i,2.33
3183,####truit,###tR8i,21.48
3188,####try,###ntRi,1.73
3190,####tré,####tRe,7.3
3191,####trée,####tRe,1.8599999999999999
3193,####trés,####tRe,1.1600000000000001
3194,####tu,###tyd,122.03999999999999
3200,####tue,###ty,8.43
3201,####tuel,###t8El,8.63
3202,####tuels,###t8El,5.09
3204,####tuer,###t8e,8.969999999999999
3205,####tues,###ty,1.97
3206,####tueux,###t82,3.0900000000000003
3212,####tus,###ty,4.1899999999999995
3214,####tué,###t8e,8.54
3215,####tuée,###t8e,4.8500000000000005
3217,####tués,###t8e,3.86
3221,####tè,####tER,5.68
3222,####té,####te,358.37999999999994
3223,####tée,###te,61.28
3224,####tées,###te,8.649999999999997
3225,####tés,###te,61.31999999999999
3229,####tô,###tom,11.639999999999999
3230,####tôt,###to,184.96
3231,####va,####van,11.64
3232,####vai,###vE,1.53
3233,####vain,####v5,20.7
3234,####vains,####v5,3.81
3235,####vais,###vE,25.810000000000002
3236,####vait,###vE,46.75
3238,####van,###v@t,3.8099999999999996
3239,####vant,###v@,17.92
3244,####vaut,###vo,1.41
3246,####ve,###v°,141.44999999999993
3247,####veau,####vo,2.86
3249,####vel,####vEl,1.85
3251,####vent,####v@,1.51
3253,####ver,###ve,373.04
3256,####veur,####v9R,1.9300000000000002
3259,####vez,###ve,97.25999999999999
3260,####vi,####vi,27.230000000000004
3263,####vien,####vj5,1.15
3267,####viez,###vje,5.029999999999999
3273,####vions,###vj§,2.6899999999999995
3278,####vo,####vOl,2.8499999999999996
3281,####voir,####vwaR,44.85
3285,####vons,###v§,17.92
3298,####vra,####vRa,5.04
3299,####vrai,####vRE,2.35
3303,####vras,####vRa,2.02
3305,####vrer,####vRe,4.87
3306,####vrez,####vRe,3.5599999999999996
3311,####vront,####vR§,1.03
3313,####vré,####vRe,1.18
3317,####vu,###vy,18.5
3325,####vé,###ve,635.7099999999999
3326,####vée,###ve,134.40999999999997
3327,####vées,###ve,12.709999999999999
3328,####vés,###ve,50.710000000000015
3335,####za,####za,2.73
3336,####zai,##zEn,2.01
3342,####zard,###zaR,1.12
3345,####zels,####zEl,1.04
3347,####zer,###ze,1.88
3349,####zi,####zin,21.419999999999998
3354,####zon,###z§,7.8
3355,####zons,###z§,1.24
3356,####zé,###ze,2.62
3357,####zée,###ze,1.2
3361,####çai,###sEz,14.579999999999998
3362,####çais,###sE,65.76
3363,####çait,####sE,2.9899999999999998
3364,####çan,####s@t,1.33
3365,####çant,####s@,2.96
3370,####çoi,####swav,2.42
3372,####çois,####swa,3.82
