item,ntrials,err,rt,sd,rtz,nused
donflet,22,0,703.227272727273,136.570209335426,-0.399272938041779,22
biblisait,19,0.052631578947369,904.277777777778,319.330513925906,0.496871429452252,18
tennique,21,0.142857142857143,844.333333333333,225.062082938176,0.77748080482104,18
aveques,23,0.130434782608696,829.45,264.866098245887,0.04326808097229,20
ortruicher,22,0.045454545454545,759.047619047619,174.280944509283,-0.14279250657066,21
salquische,23,0,740.217391304348,165.872611724052,-0.510259378371825,23
linclasivent,22,0,870.578947368421,222.236439603678,0.394458949076232,19
atisivres,24,0,774.458333333333,221.336057528634,-0.342821078888721,24
apulmais,22,0.045454545454545,781.2,204.367470889804,-0.182507445984291,20
doupira,21,0,704.47619047619,148.666276958703,-0.261235639662177,21
préterfle,22,0.045454545454545,823.333333333333,208.560622681592,0.290541535132307,21
restiment,23,0.043478260869565,996.681818181818,277.547145092357,0.955234742355213,22
verçailes,24,0.25,955.529411764706,245.538468892111,1.03394438711167,17
roupities,20,0,842.85,308.436170143243,0.035038774531194,20
oumenal,23,0.043478260869565,675.227272727273,140.718879438059,-0.707095710615516,22
apiment,21,0,812.571428571429,249.513440806016,0.090771882353888,21
nombe,24,0.125,747,148.91608375189,-0.296563036574027,20
reforclunait,22,0.045454545454545,947.85,398.622268768185,0.515767653891082,20
sautitité,25,0.08,1020.08695652174,268.678231523995,0.97626973512623,23
porrêment,21,0,868.428571428571,283.222804771892,-0.057023513711394,21
channie,24,0.041666666666667,763.695652173913,225.220989410726,-0.332291048171826,23
agasion,18,0.111111111111111,804.5,229.660535439726,-0.025652418641324,14
penver,23,0.173913043478261,723.78947368421,199.089756125603,-0.27020432121003,19
balcoment,21,0.142857142857143,943.35294117647,201.414045307319,0.467191629266453,17
pugrants,20,0.05,785.78947368421,158.611887934518,-0.08332092702741,19
dévasais,24,0.291666666666667,877.333333333333,320.828095195335,0.345823570841569,15
dénéce,23,0.086956521739131,818.65,211.673103231324,0.040022273097451,20
parsait,23,0.043478260869565,859.181818181818,193.363372796903,0.293100368452999,22
bonnémes,22,0.045454545454545,861.5,190.397783047686,0.211723401902146,20
chalaient,20,0.3,820.384615384615,159.133873652311,0.085082307273257,13
guilment,22,0.045454545454545,718,162.991443107655,-0.319046973950915,20
vîta,25,0.2,911.7,235.350377097637,0.784925278483967,20
cetrêtes,20,0,748.1,153.239372431363,-0.184064458454358,20
nourril,24,0.166666666666667,773.157894736842,201.593447633238,0.116720868078206,19
pougnires,19,0,807.736842105263,269.320305399695,-0.139252015671746,19
gentant,21,0.047619047619048,870.35,244.089128458395,0.418898730461187,20
potiderestits,23,0,814.173913043478,205.308781234934,-0.105494725296335,23
sourrameuchir,23,0,858.545454545455,207.259838590694,0.09735155407595,22
laitaveux,21,0.047619047619048,860.45,208.885633528821,0.531670125805169,20
estrement,22,0,723,193.675968959448,-0.397399650071162,22
jourgilez,19,0,740.444444444444,205.637952042568,-0.314790680359773,18
vivarlant,23,0.043478260869565,786.454545454545,244.391319164812,-0.015658217549782,22
deplime,20,0.05,833.842105263158,207.517941167584,-0.077866153248024,19
auvre,25,0,681.76,103.85297299548,-0.601310249654916,25
défide,21,0.142857142857143,871.111111111111,244.472274113973,0.248981899600398,18
chancole,21,0.047619047619048,686.263157894737,197.287675490855,-0.46648166254272,19
découte,25,0.32,963.529411764706,235.569553860176,0.911278146897778,17
mètraient,20,0.5,1020.5,250.683636710268,1.39089271426973,8
dénigrece,22,0.045454545454545,888.190476190476,270.39334663553,0.542569820531333,21
entriprès,23,0,828.652173913043,292.987062807101,0.13118200596903,23
persant,20,0.8,737.25,174.096477084786,0.432171346275904,4
detastend,23,0,804.5,237.860052892252,-0.099084021672673,22
liaidivagir,20,0,676.6,152.871600749745,-0.496050897289638,20
retenthoteux,20,0,914.2,229.102505212704,0.241129335710003,20
plucenglite,22,0,891.636363636364,290.140942015715,0.240443988825201,22
distrouvicepse,25,0.04,753.208333333333,224.110023283725,-0.153118246067412,24
ressavitrounes,24,0,906.25,275.694261976844,0.461669703736097,24
heutatiment,23,0.043478260869565,825.454545454545,206.305766434361,0.090344145775605,22
fasulmin,21,0,784.85,226.950093053169,-0.20447469634124,20
convé,21,0.095238095238095,776.157894736842,183.915216927648,-0.205301224501952,19
vesersélé,22,0,861.545454545455,243.354674981801,0.537738466171595,22
failo,23,0,647.04347826087,100.916922745606,-0.804510715325202,23
fasuit,22,0,698.772727272727,183.842565105551,-0.420046920768654,22
tienté,21,0.19047619047619,769.35294117647,140.136960317608,-0.188110227580634,17
dabralete,23,0,882.304347826087,263.76615586583,0.173733473419314,23
essorperne,22,0.045454545454545,713.857142857143,225.689451617546,-0.452789219902492,21
malitif,23,0.086956521739131,935.809523809524,255.57046367834,0.8197056395689,21
nodéce,23,0.043478260869565,800.5,185.655787490106,-0.09959833154638,22
agagné,22,0.181818181818182,827.388888888889,187.408060247556,0.318539282637316,18
tabivait,24,0,749.125,196.313704697797,-0.373557854509487,24
ciertadait,23,0,820.739130434783,177.022653247673,-0.04062658364577,23
assilenait,21,0.047619047619048,913.85,237.197513743959,0.667861624656993,20
sinantain,22,0,745.772727272727,159.336700049562,-0.330527291088309,22
atourpole,23,0.043478260869565,701.761904761905,172.658305552297,-0.493924019061059,21
hagarrioduire,24,0.041666666666667,742.608695652174,259.095233304182,-0.308527212316316,23
marpelté,23,0,824.04347826087,190.178738478227,0.081097501487277,23
morsiveaux,22,0.090909090909091,764.15,189.811894419601,-0.017064735479637,20
timéda,21,0.047619047619048,721.4,145.397965670269,-0.291401273934612,20
ainglinir,24,0,818.875,197.280712052208,-0.022064230725558,24
arieubes,22,0.045454545454545,739.619047619048,236.181387113904,-0.488724444073504,21
auscladiment,23,0.043478260869565,922.363636363636,349.975039307846,0.129222666156732,22
lubosier,20,0.05,731.473684210526,208.604188841785,-0.534533818405256,19
faidaile,19,0.052631578947369,772.111111111111,238.691996684107,-0.132595556805882,18
heunorvait,22,0,721.272727272727,204.636072279357,-0.376702773907295,22
fauvrir,23,0.043478260869565,873.619047619048,248.985034929908,0.44853432592951,21
érineur,25,0.04,783.208333333333,251.589897351375,-0.049370319852992,24
concierbivons,23,0,750.809523809524,194.236355775025,-0.165520436183814,21
pierpocravece,22,0,798.714285714286,205.164359199434,0.085501795269845,21
chevisons,20,0,823.4,132.537740404682,0.104031729673914,20
rouparait,24,0,842.875,194.981897153021,0.161638481376296,24
sasontel,21,0,787.952380952381,218.488323759069,-0.133954201804389,21
enfirosent,24,0.083333333333333,794.818181818182,196.618953783741,-0.066921123675141,22
êpres,25,0.08,854.04347826087,274.517175859539,0.224564563874393,23
boudess,22,0,801.857142857143,243.510017394416,0.099147490922586,21
protimite,23,0.086956521739131,912.85,156.35394226932,0.594001430621786,20
cipétion,24,0.041666666666667,862.565217391304,242.218125980199,0.09070369862228,23
lenjoursileurs,20,0,865.65,284.03044221573,0.205739368071224,20
apriber,23,0,787.130434782609,191.266664003148,-0.125258670488609,23
choditrée,24,0.083333333333333,818.047619047619,206.812107041748,0.264417512686911,21
prinramer,21,0,804.55,177.784753061258,-0.095086400634512,20
bacier,22,0.090909090909091,793.65,178.856094756592,0.157045903549037,20
parripole,22,0.045454545454545,804.619047619048,266.438825284619,-0.032406746784326,21
sations,20,0.05,808.105263157895,188.753188269421,-0.074432927909499,19
gners,24,0,706.772727272727,187.819044578801,-0.711103605031826,22
traplaments,24,0,857.5,282.858083943475,0.314981911716504,24
escofance,25,0,796.12,212.220663461408,-0.222920051362848,25
domentin,23,0.043478260869565,741.227272727273,148.508114839426,-0.323850185369665,22
guisenseil,22,0.045454545454545,692.619047619048,172.242699755454,-0.578098528697572,21
syncabes,22,0.045454545454545,832.45,194.489473399354,0.172304229828704,20
octine,22,0,733.55,192.121802099879,-0.162696128896935,20
chidontait,23,0,745.652173913043,190.601108623994,0.010348943625372,23
viticanfort,24,0.041666666666667,870.260869565217,282.903969796258,0.266318006342894,23
posonque,22,0,686.681818181818,138.908461247185,-0.527561563388521,22
encotunait,24,0,841.083333333333,194.48033692195,0.28991902149446,24
pupriblait,23,0,832.869565217391,206.868712065456,0.159796040116403,23
amoriterléne,23,0.043478260869565,885.136363636364,300.063532233798,0.362611553973514,22
drestrait,21,0.142857142857143,868.35294117647,189.590328463925,0.105285347454711,17
rofaleurs,24,0.041666666666667,835.608695652174,258.74869154354,-0.010091863061082,23
davrait,22,0.136363636363636,822.052631578947,170.473026111403,0.15311655201087,19
zivec,24,0,663.958333333333,167.492109915834,-0.827576461429274,24
feure,18,0.222222222222222,882.714285714286,228.531576196116,0.232891192028374,14
relonça,21,0.142857142857143,954.588235294118,288.12216567446,0.435054942518916,17
cerléler,23,0,784.045454545455,168.860742081901,0.127280155413699,22
souvoir,21,0.047619047619048,851.65,147.196708701763,0.188746695290788,20
intants,23,0.565217391304348,902.8,211.123344674782,0.564810998193519,10
sention,19,0.210526315789474,881.571428571429,158.905736104877,0.345949401099138,14
dénure,21,0.095238095238095,787.684210526316,187.125641877198,-0.262615077501398,19
manterdrait,22,0.136363636363636,829.666666666667,208.16904895103,0.178354445009308,18
roupresais,22,0,810.272727272727,175.509918812959,0.021834932871085,22
compitre,23,0.043478260869565,847.333333333333,187.201050566853,0.104776561055946,21
jotice,25,0.04,763.95652173913,144.037393585791,-0.164861306348745,23
jeuconce,20,0.05,708.263157894737,166.897454246367,-0.33788830709234,19
satenles,19,0,701.789473684211,111.480231903523,-0.400891910850669,19
seutant,24,0.041666666666667,816,184.095084127741,-0.10152126902317,23
heuchetion,23,0,753.652173913043,237.605021506405,-0.471304651427071,23
olétutiles,26,0,743.32,175.746199579583,-0.215524615917091,25
exastites,21,0.095238095238095,882.777777777778,246.155033776672,0.592224772926024,18
gabichées,20,0,848,193.494760193195,0.323914489586,19
pennonvrit,25,0,662.6,112.282753202202,-0.624969674158034,25
atusition,20,0.05,899.444444444444,254.827097603851,0.404614004432076,18
decrousi,21,0,774.809523809524,255.270957816909,-0.070884392524798,21
gépiq,23,0,704.695652173913,206.883242166513,-0.632197874242483,23
pormier,24,0.083333333333333,888.09090909091,247.547765297722,0.511833888645761,22
oulaque,24,0,715.791666666667,190.702130392484,-0.44978160987237,24
viborénais,19,0.052631578947369,716.75,211.341587641114,-0.081887483690286,16
pentraimoin,24,0,713.739130434783,161.857180982412,-0.428246217720092,23
baldendent,22,0.045454545454545,840.142857142857,194.345384744348,0.14511693420518,21
suintichisaya,22,0,773.227272727273,179.46904012569,-0.141578044381033,22
fainipeurs,20,0.05,736.894736842105,122.78748340882,-0.206861160166244,19
sulait,24,0.041666666666667,750.869565217391,168.180991345046,-0.21888575681021,23
biensontinant,24,0.041666666666667,944.863636363636,309.553179592249,0.679129674914228,22
hubrilins,21,0.047619047619048,720.75,134.036473826304,-0.486456519095347,20
seuluder,22,0,762.909090909091,225.887858627516,-0.157542026201781,22
queltesses,22,0.090909090909091,772.789473684211,211.943278299582,-0.339916761651609,19
voucho,24,0.041666666666667,677.695652173913,151.164700900769,-0.534329690279299,23
bienferlontre,17,0,934.5,274.96836181641,0.599445256188252,16
exermase,23,0.043478260869565,812.59090909091,197.585101397783,0.082863457183349,22
méparlard,21,0.047619047619048,769.421052631579,226.798078521518,-0.303309932234548,19
britalte,25,0,772.782608695652,253.535358215797,-0.296426979079286,23
contimard,23,0,822.434782608696,271.342759771903,-0.052147530653261,23
fransait,24,0.083333333333333,876.666666666667,244.679654514496,0.212482579057569,21
mercun,18,0.055555555555556,783.882352941176,276.775152956543,-0.216758428189388,17
chaviendait,20,0.05,829.684210526316,209.85684343581,0.117157635829137,19
séreusion,20,0,783.78947368421,242.038008711067,0.079025167283729,19
afertetre,22,0.090909090909091,742.95,187.746042077561,-0.089733992601183,20
prélélante,23,0,924.173913043478,247.542953513107,0.64010432464443,23
beautime,24,0.083333333333333,828.818181818182,173.501100960864,0.093676447408733,22
pouporle,25,0.08,731.545454545455,201.770196315541,-0.392305892778113,22
jamoirant,20,0.05,767.555555555556,212.456285392112,-0.178676669292487,18
vildin,23,0,636.782608695652,108.536946588263,-0.754947421514689,23
récrécourées,21,0.142857142857143,928.294117647059,312.350116997313,0.959616717461046,17
heucounait,21,0,760.238095238095,178.61408252484,-0.199204156031797,21
sobresersion,22,0,890.090909090909,246.611688034701,0.223955377730161,22
monconrois,23,0,749.086956521739,228.3989557856,-0.133019583370637,23
toutaitaient,22,0,1020.18181818182,344.051579239929,0.816651080019038,22
ganque,24,0,809.583333333333,197.036283718125,-0.007230770227085,24
compasiprénir,23,0,939.869565217391,248.580205521427,0.51101324743918,23
ennisse,21,0.047619047619048,726,171.99224788732,-0.30955362396881,19
suille,24,0.041666666666667,768.608695652174,181.498995521998,-0.098046460348659,23
mafime,23,0.086956521739131,762.619047619048,185.317423948876,-0.439324630400009,21
noteint,24,0,769.75,179.807687121063,-0.041073582720669,24
pabriévais,21,0,725.904761904762,196.443097298405,-0.359749612929337,21
retises,24,0.125,797.666666666667,260.729425522578,-0.039292716872665,21
théosine,23,0.173913043478261,927.411764705882,315.378950396093,0.528293659679738,17
faidomement,22,0.045454545454545,872.142857142857,320.477032829856,0.258984407958989,21
carmolicose,22,0,787.545454545455,255.355909844751,-0.224833095051544,22
sorténe,21,0,741.904761904762,215.431637593438,-0.488079103023652,21
propote,21,0.095238095238095,821.21052631579,178.051983341747,0.028990551222838,19
asailtions,16,0.0625,873.6,296.749966903356,0.176687900618647,15
barare,20,0,874.05,247.305793023855,0.657175773651568,20
aicé,20,0.05,720.944444444444,131.985058076873,-0.426753369946489,18
saflet,23,0,703.181818181818,121.03035288863,-0.379728709442306,22
hémémantant,20,0.05,929.777777777778,293.283953062869,0.683148388900945,18
chanquait,21,0.238095238095238,922.6,266.302405975935,0.334535490713735,15
ataral,24,0,730.25,180.547536797039,-0.260996086409422,24
forcumenvon,21,0,719.285714285714,120.006309357943,-0.403183679914648,21
recure,21,0.333333333333333,694.416666666667,116.666158007549,-0.44686673390815,12
filcé,21,0,715.761904761905,134.420201146221,-0.39363540648548,21
haisant,22,0.318181818181818,989.071428571429,211.154141395738,0.892782207703451,14
couvard,23,0,777.521739130435,171.74501966187,-0.169485887203877,23
donsiplenser,23,0,809.130434782609,297.637715160841,0.008521828951825,23
voilengent,18,0,827.444444444444,229.712921151142,0.410696412448839,18
aite,23,0.086956521739131,750.52380952381,157.509878752927,-0.22307961304843,21
fociprendrait,23,0,781.04347826087,134.563090394219,-0.227147792092415,23
marlément,24,0.125,820.761904761905,231.09216879027,0.008069922701017,21
soumailes,24,0.041666666666667,776.478260869565,181.417366504878,-0.109730967035253,23
rennisa,21,0.047619047619048,820.4,234.26399862683,0.026913382047429,20
doumarres,23,0,747.272727272727,190.807602378787,-0.184229785334529,22
pauriconspied,25,0,757.24,231.542343139795,-0.135332255011526,25
moucolons,20,0,835.631578947368,182.867654185666,0.030722132098285,19
